Julian date,Fluxes [/day],Radial velocity [km/s],Tangential velocity [km/s],Radial distance [au],Detection time [hours],Velocity phase angle [deg],Velocity inclination [deg],V_X (HAE) [km/s],V_Y (HAE) [km/s],V_Z (HAE) [km/s]
2459029.5,17,7.92814875465766,44.757220131889596,0.5421936080153592,1.4964259257540107,87.2364699493385,1.4495876306185382,2.190816801917585,45.386588606723095,1.1498665117796405
2459030.5,17,8.334639355134328,44.39629991141424,0.5468911011604134,1.4977974874782376,89.35825005020027,1.4085817093924933,0.5057907997503652,45.155385308004654,1.1104108955334284
2459031.5,17,8.715742522246938,44.02357463474411,0.5518160334644996,1.491425801999867,91.45565141321617,1.3661495804500703,-1.1397209635226573,44.85081390939989,1.0699622071256645
2459032.5,5,9.071496433823459,43.64087944077132,0.556953744996058,1.4980926336720586,93.52812755428988,1.3224227751324378,-2.742272143048353,44.4774114385398,1.0286987572263118
2459033.5,19,9.40210549354527,43.24996724936627,0.5622896469340677,1.4980926336720586,95.5752679600584,1.2775310116162046,-4.298948782531353,44.03980626753882,0.9867918047031864
2459034.5,11,9.707918377215078,42.85249754038045,0.567809311138901,1.4980926336720586,97.5967918948351,1.2315996026999445,-5.807349498064289,43.54265746735891,0.9444030678522142
2459035.5,8,9.989407979068195,42.4500282100758,0.5734985476719122,0.8908553821966052,99.59253930186598,1.1847488367246797,-7.265557954781132,42.99060130336874,0.9016839740229555
2459036.5,16,10.2471524844556,42.04401045485082,0.5793434710228578,0.9403010504320264,101.56246063732189,1.1370935149822543,-8.672110513026524,42.388205359432206,0.8587751881298075
2459037.5,14,10.481816222038,41.635785642848674,0.5853305553196093,1.4983704183250666,103.50660784527489,1.0887426064035282,-10.025961753580438,41.739928944944246,0.8158063474690708
2459038.5,17,10.69413338349964,41.22658497919454,0.5914466794365434,1.490870232693851,105.42512342938639,1.0397990448429226,-11.326446991812745,41.050091694505305,0.7728960377652114
2459039.5,12,10.884891419845347,40.817530329180826,0.5976791622852458,1.4978148490190506,107.31823170849471,0.9903596132713091,-12.573245394167055,40.32284739260522,0.7301519062127868
2459040.5,13,11.054917287726555,40.40963699037122,0.6040157896569817,1.4978148490190506,109.18622881521043,0.9405149391516261,-13.766342318399436,39.56216482669556,0.6876709460713487
2459041.5,10,11.205064608924234,40.003817404040994,0.6104448332242397,1.4969814950600266,111.02947386049007,0.8903495557785277,-14.905993071187378,38.77181358427363,0.6455398779846392
2459042.5,11,11.336202514773412,39.60088583950531,0.616955062647792,1.4980926336720586,112.84838043972891,0.8399420330678425,-15.992688090823265,37.95535478557238,0.6038356237047194
2459043.5,14,11.449205970809933,39.20156356000101,0.6235357516673973,1.4964259257540107,114.64340864195894,0.7893651554485644,-17.02711996787523,37.116135853266314,0.5626258368517
2459044.5,6,11.544947634743195,38.80648474518061,0.6301766790695414,1.4978148490190506,116.41505760835996,0.7386861269161216,-18.01015280023578,36.25728917265757,0.5219694716611799
2459045.5,9,11.624305723580274,38.41617975911799,0.6368681340173868,1.491148017346859,118.16382809590999,0.6879708200168579,-18.942766744167287,35.381728223110755,0.481919974815387
2459046.5,10,11.68809650388562,38.03117093037185,0.6436008817826104,1.2530865697190166,119.89034041562923,0.6372683636654273,-19.826141003904706,34.49217121250307,0.4425157171985658
2459047.5,2,11.73716501948394,37.651844643565525,0.6503661810671717,1.4950370024889708,121.59514158319398,0.5866347553172773,-20.661467138208202,33.591117463429974,0.40379575602466605
2459048.5,9,11.772316107429058,37.2785461206232,0.6571557626729598,1.4977801259374246,123.27882573296588,0.5361176929255721,-21.450037117826533,32.68087410778154,0.3657903714736269
2459049.5,3,11.794328253201398,36.911562969745304,0.6639618147437318,1.4978148490190506,124.94199818706655,0.4857607229517385,-22.19319751906005,31.763559554544496,0.3285241522775625
